X,Y,ID,LOCN,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,LABEL,MAP_DESC,MPD_DESC,LD,FULLNAME,CDSCODE,CHARTER,MAP_TYPE_MAPPING,TOOLTIP,NLA_URL
-118.295088941551924,34.050020828117482,864,8057,BERENDO MS,1157 S BERENDO ST,LOS ANGELES,90006,J,MS,Berendo Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Berendo Middle School,19647336061402, ,MS,Name: Berendo Middle School\nAddress: 1157 S BERENDO ST LOS ANGELES 90006,navigatela/reports/lausd_school_report.cfm?PK=864
-118.287441682201788,34.043640881584771,865,5055,MAGNOLIA ES,1626 S ORCHARD AV,LOS ANGELES,90006,E,ES,Magnolia Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Magnolia Avenue Elementary School,19647336017990, ,ES,Name: Magnolia Avenue Elementary School\nAddress: 1626 S ORCHARD AV LOS ANGELES 90006,navigatela/reports/lausd_school_report.cfm?PK=865
-118.365491120344117,34.022636510132187,866,2274,BALDWIN HILLS ES,5421 RODEO RD,LOS ANGELES,90016,E,ES,Baldwin Hills,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Baldwin Hills Elementary School,19647336015929, ,ES,Name: Baldwin Hills Elementary School\nAddress: 5421 RODEO RD LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=866
-118.343436849767102,33.992009705527678,867,3781,54TH ST ES,5501 S EILEEN AVE,LOS ANGELES,90043,E,ES,54th St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,54th Street Elementary School,19647336017040, ,ES,Name: 54th Street Elementary School\nAddress: 5501 S EILEEN AVE LOS ANGELES 90043,navigatela/reports/lausd_school_report.cfm?PK=867
-118.185538724592021,34.017721837619185,868,3521,EASTMAN ES,4112 E OLYMPIC BL,LOS ANGELES,90023,E,ES,Eastman Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Eastman Avenue Elementary School,19647336016844, ,ES,Name: Eastman Avenue Elementary School\nAddress: 4112 E OLYMPIC BL LOS ANGELES 90023,navigatela/reports/lausd_school_report.cfm?PK=868
-118.211509516247901,33.982944354581434,869,4641,SAN ANTONIO ES,6222 STATE ST,HUNTINGTON PARK,90255,E,ES,San Antonio,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,San Antonio Elementary School,19647336112411, ,ES,Name: San Antonio Elementary School\nAddress: 6222 STATE ST HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=869
-118.223772044675059,33.967072254306402,870,4640,WALNUT PARK ES,2642 OLIVE ST,HUNTINGTON PARK,90255,E,ES,Walnut Park,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Walnut Park Elementary School,19647336110977, ,ES,Name: Walnut Park Elementary School\nAddress: 2642 OLIVE ST HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=870
-118.26799798487572,33.921928729942294,871,5887,122ND ST ES,405 E 122ND ST,LOS ANGELES,90061,E,ES,122nd St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,122nd Street Elementary School,19647336018576, ,ES,Name: 122nd Street Elementary School\nAddress: 405 E 122ND ST LOS ANGELES 90061,navigatela/reports/lausd_school_report.cfm?PK=871
-118.348298257661057,34.014090094508774,872,4528,HILLCREST DR ES,4041 HILLCREST DR,LOS ANGELES,90008,E,ES,Hillcrest Dr,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Hillcrest Drive Elementary School,19647336017586, ,ES,Name: Hillcrest Drive Elementary School\nAddress: 4041 HILLCREST DR LOS ANGELES 90008,navigatela/reports/lausd_school_report.cfm?PK=872
-118.295902169769832,33.825364725372651,873,7342,MEYLER ES,1123 W 223RD ST,TORRANCE,90502,E,ES,Meyler St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Meyler Street Elementary School,19647336018147, ,ES,Name: Meyler Street Elementary School\nAddress: 1123 W 223RD ST TORRANCE 90502,navigatela/reports/lausd_school_report.cfm?PK=873
-118.313368106716396,33.792238863123721,874,8127,FLEMING MS,25425 WALNUT ST,LOMITA,90717,J,MS,Fleming Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Alexander Fleming Middle School,19647336057996, ,MS,Name: Alexander Fleming Middle School\nAddress: 25425 WALNUT ST LOMITA 90717,navigatela/reports/lausd_school_report.cfm?PK=874
-118.312456887302346,33.749091646029513,875,3302,CRESTWOOD ST ES,1946 W CRESTWOOD ST,RANCHO PALOS VERDES,90275,E,ES,Crestwood St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Crestwood Street Elementary School,19647336016661, ,ES,Name: Crestwood Street Elementary School\nAddress: 1946 W CRESTWOOD ST RANCHO PALOS VERDES 90275,navigatela/reports/lausd_school_report.cfm?PK=875
-118.298620140126602,33.729915617519772,876,8850,SAN PEDRO HS,1001 W 15TH ST,SAN PEDRO,90731,S,HS,San Pedro High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,San Pedro High School,19647331937838, ,HS,Name: San Pedro High School\nAddress: 1001 W 15TH ST SAN PEDRO 90731,navigatela/reports/lausd_school_report.cfm?PK=876
-118.380064244758344,34.113928309392406,877,7849,WONDERLAND ES,8510 WONDERLAND AVE,LOS ANGELES,90046,E,ES,Wonderland Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Wonderland Avenue Elementary School,19647336020010, ,ES,Name: Wonderland Avenue Elementary School\nAddress: 8510 WONDERLAND AVE LOS ANGELES 90046,navigatela/reports/lausd_school_report.cfm?PK=877
-118.386886694747943,34.089106887174474,878,7649,WEST HOLLYWOOD ES,970 N HAMMOND ST,WEST HOLLYWOOD,90069,E,ES,West Hollywood,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,West Hollywood Elementary School,19647336019871, ,ES,Name: West Hollywood Elementary School\nAddress: 970 N HAMMOND ST WEST HOLLYWOOD 90069,navigatela/reports/lausd_school_report.cfm?PK=878
-118.337443388719663,34.087992695709325,879,8038,BANCROFT MS,929 N LAS PALMAS AVE,LOS ANGELES,90038,J,MS,Bancroft Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Hubert Howe Bancroft Middle School,19647336057871, ,MS,Name: Hubert Howe Bancroft Middle School\nAddress: 929 N LAS PALMAS AVE LOS ANGELES 90038,navigatela/reports/lausd_school_report.cfm?PK=879
-118.316431179644724,34.080368958906028,880,7425,VAN NESS ES,501 N VAN NESS AVE,LOS ANGELES,90004,E,ES,Van Ness Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Van Ness Avenue Elementary School,19647336019681, ,ES,Name: Van Ness Avenue Elementary School\nAddress: 501 N VAN NESS AVE LOS ANGELES 90004,navigatela/reports/lausd_school_report.cfm?PK=880
-118.300024877758474,33.746364801188662,881,2288,BANDINI ES,425 N BANDINI ST,SAN PEDRO,90731,E,ES,Bandini St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Bandini Street Elementary School,19647336015945, ,ES,Name: Bandini Street Elementary School\nAddress: 425 N BANDINI ST SAN PEDRO 90731,navigatela/reports/lausd_school_report.cfm?PK=881
-118.2668074898464,34.108657838487318,882,4671,IVANHOE ES,2828 HERKIMER ST,LOS ANGELES,90039,E,ES,Ivanhoe,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Ivanhoe Elementary School,19647336017685, ,ES,Name: Ivanhoe Elementary School\nAddress: 2828 HERKIMER ST LOS ANGELES 90039,navigatela/reports/lausd_school_report.cfm?PK=882
-118.257580486363139,34.079495599571288,883,4904,LOGAN ES,1711 W MONTANA ST,LOS ANGELES,90026,EJ,SS,Logan St,"Span School (Span School, Special Ed School)",Span School,0,Logan Street Elementary School,19647336017917, ,SS,Name: Logan Street Elementary School\nAddress: 1711 W MONTANA ST LOS ANGELES 90026,navigatela/reports/lausd_school_report.cfm?PK=883
-118.288027134519908,34.089193119816414,884,4890,LOCKWOOD ES,4345 LOCKWOOD AVE,LOS ANGELES,90029,E,ES,Lockwood Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Lockwood Avenue Elementary School,19647336017909, ,ES,Name: Lockwood Avenue Elementary School\nAddress: 4345 LOCKWOOD AVE LOS ANGELES 90029,navigatela/reports/lausd_school_report.cfm?PK=884
-118.249478116311636,34.088502866837374,885,3575,ELYSIAN HEIGHTS ES,1562 BAXTER ST,LOS ANGELES,90026,E,ES,Elysian Heights,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Elysian Heights Elementary School,19647336016893, ,ES,Name: Elysian Heights Elementary School\nAddress: 1562 BAXTER ST LOS ANGELES 90026,navigatela/reports/lausd_school_report.cfm?PK=885
-118.219109965740202,34.087716718669526,886,8264,NIGHTINGALE MS,3311 N FIGUEROA ST,LOS ANGELES,90065,J,MS,Nightingale Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Florence Nightingale Middle School,19647336058192, ,MS,Name: Florence Nightingale Middle School\nAddress: 3311 N FIGUEROA ST LOS ANGELES 90065,navigatela/reports/lausd_school_report.cfm?PK=886
-118.488609627602699,34.070045114261006,887,4699,KENTER CANYON ES,645 N KENTER AVE,LOS ANGELES,90049,E,CCA,Kenter Canyon,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Kenter Canyon Elementary School,19647336017701,Y,CHAR,Name: Kenter Canyon Elementary School\nAddress: 645 N KENTER AVE LOS ANGELES 90049,navigatela/reports/lausd_school_report.cfm?PK=887
-118.547491501535006,34.045800936235956,888,5164,MARQUEZ ES,16821 MARQUEZ AVE,PACIFIC PALISADES,90272,E,CCA,Marquez,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Marquez Elementary School,19647336018063,Y,CHAR,Name: Marquez Elementary School\nAddress: 16821 MARQUEZ AVE PACIFIC PALISADES 90272,navigatela/reports/lausd_school_report.cfm?PK=888
-118.526896496210895,34.04558418191062,889,5959,PACIFIC PALISADES ES,800 VIA DE LA PAZ,PACIFIC PALISADES,90272,E,CCA,Pacific Palisades,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Pacific Palisades Charter Elementary School,19647336018634,Y,CHAR,Name: Pacific Palisades Charter Elementary School\nAddress: 800 VIA DE LA PAZ PACIFIC PALISADES 90272,navigatela/reports/lausd_school_report.cfm?PK=889
-118.494461676479645,34.054727611106415,890,8356,REVERE MS,1450 ALLENFORD AVE,LOS ANGELES,90049,J,CCA,Revere Middle,Charter Conversion Affiliated - Middle School Level,Middle School,0,Paul Revere Middle School,19647336058267,Y,CHAR,Name: Paul Revere Middle School\nAddress: 1450 ALLENFORD AVE LOS ANGELES 90049,navigatela/reports/lausd_school_report.cfm?PK=890
-118.420717900266183,34.038088971414574,891,5904,OVERLAND ES,10650 ASHBY AVE,LOS ANGELES,90064,E,ES,Overland Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Overland Avenue Elementary School,19647336018618, ,ES,Name: Overland Avenue Elementary School\nAddress: 10650 ASHBY AVE LOS ANGELES 90064,navigatela/reports/lausd_school_report.cfm?PK=891
-118.374469507383765,34.047350602013864,892,3288,CRESCENT MAG,1661 S CRESCENT HTS BLVD,LOS ANGELES,90035,ES,M,Crescent Heights Mag,Magnet School,Elementary School Magnet - Self Contained,0,Crescent Heights Elementary School Language Arts/Social Justice Magnet,19647336016653, ,M,Name: Crescent Heights Elementary School Language Arts/Social Justice Magnet\nAddress: 1661 S CRESCENT HTS BLVD LOS ANGELES 90035,navigatela/reports/lausd_school_report.cfm?PK=892
-118.369131417206901,34.059545583954943,893,2849,CARTHAY ES OF ENV STUDIES MAG,6351 W OLYMPIC BL,LOS ANGELES,90048,ES,M,Carthay ES of Env Studies Mag,Magnet School,Elementary School Magnet - Self Contained,0,Carthay Elementary School of Environmental Studies Magnet,19647336016372, ,M,Name: Carthay Elementary School of Environmental Studies Magnet\nAddress: 6351 W OLYMPIC BL LOS ANGELES 90048,navigatela/reports/lausd_school_report.cfm?PK=893
-118.360211467949753,34.069512357864213,894,4397,HANCOCK PARK ES,408 S FAIRFAX AVE,LOS ANGELES,90036,E,ES,Hancock Park,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Hancock Park Elementary School,19647336017453, ,ES,Name: Hancock Park Elementary School\nAddress: 408 S FAIRFAX AVE LOS ANGELES 90036,navigatela/reports/lausd_school_report.cfm?PK=894
-118.186831637317653,34.06879023893967,895,8618,WILSON HS,4500 MULTNOMAH ST,LOS ANGELES,90032,S,HS,Wilson High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Woodrow Wilson High School,19647331939859, ,HS,Name: Woodrow Wilson High School\nAddress: 4500 MULTNOMAH ST LOS ANGELES 90032,navigatela/reports/lausd_school_report.cfm?PK=895
-118.196005816529208,34.060171250431033,896,5438,MURCHISON ES,1501 MURCHISON ST,LOS ANGELES,90033,E,ES,Murchison St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Murchison Street Elementary School,19647336018261, ,ES,Name: Murchison Street Elementary School\nAddress: 1501 MURCHISON ST LOS ANGELES 90033,navigatela/reports/lausd_school_report.cfm?PK=896
-118.217485225125643,34.044884095551915,897,6575,2ND ST ES,1942 E SECOND ST,LOS ANGELES,90033,E,ES,2nd St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,2nd Street Elementary School,19647336019095, ,ES,Name: 2nd Street Elementary School\nAddress: 1942 E SECOND ST LOS ANGELES 90033,navigatela/reports/lausd_school_report.cfm?PK=897
-118.210319703445535,34.038136657398539,898,8829,ROOSEVELT HS,456 S MATHEWS ST,LOS ANGELES,90033,S,HS,Roosevelt High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Theodore Roosevelt High School,19647331937424, ,HS,Name: Theodore Roosevelt High School\nAddress: 456 S MATHEWS ST LOS ANGELES 90033,navigatela/reports/lausd_school_report.cfm?PK=898
-118.177747110889115,34.053352791803519,899,4696,KENNEDY ES,4010 E RAMBOZ DR,LOS ANGELES,90063,E,ES,Kennedy,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Robert F. Kennedy Elementary School,19647336071443, ,ES,Name: Robert F. Kennedy Elementary School\nAddress: 4010 E RAMBOZ DR LOS ANGELES 90063,navigatela/reports/lausd_school_report.cfm?PK=899
-118.171478107733577,34.056960347790778,900,3096,CITY TERRACE ES,4350 CITY TERRACE DR,LOS ANGELES,90063,E,ES,City Terrace,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,City Terrace Elementary School,19647336016505, ,ES,Name: City Terrace Elementary School\nAddress: 4350 CITY TERRACE DR LOS ANGELES 90063,navigatela/reports/lausd_school_report.cfm?PK=900
